match_id,innings_no,over_id,ball_id,striker_batting_position,runs_scored,extra_runs,out_type,striker,non_striker,bowler
598071,2,13,6,7,0,0,Not Applicable,356,221,333
598071,2,11,1,4,1,0,Not Applicable,57,221,321
598071,2,11,3,6,0,0,Not Applicable,221,57,321
598071,2,11,5,4,4,0,Not Applicable,57,221,321
598071,2,11,6,4,1,0,Not Applicable,57,221,321
598071,2,9,1,4,1,0,Not Applicable,57,208,333
598071,2,9,3,4,1,0,Not Applicable,57,208,333
598071,2,9,5,5,0,0,Not Applicable,88,57,333
598071,2,9,6,5,0,0,Not Applicable,88,57,333
598071,2,7,1,4,0,0,Not Applicable,57,208,333
598071,2,7,3,3,1,0,Not Applicable,208,57,333
598071,2,7,5,3,1,0,Not Applicable,208,57,333
598071,2,7,6,4,1,0,Not Applicable,57,208,333
598071,2,5,1,3,2,0,Not Applicable,208,57,14
598071,2,5,3,3,0,0,Not Applicable,208,57,14
598071,2,5,5,3,0,0,Not Applicable,208,57,14
598071,2,5,6,3,4,0,Not Applicable,208,57,14
598071,2,5,7,3,1,0,Not Applicable,208,57,14
598071,2,3,1,3,0,0,Not Applicable,208,207,14
598071,2,3,3,3,0,0,Not Applicable,208,207,14
598071,2,3,5,2,4,0,Not Applicable,207,208,14
598071,2,3,6,2,0,0,Not Applicable,207,208,14
598071,2,1,1,1,0,0,Not Applicable,305,207,14
598071,2,1,3,1,0,0,caught,305,207,14
598071,2,1,5,2,1,0,Not Applicable,207,208,14
598071,2,1,6,3,1,0,Not Applicable,208,207,14
598077,2,20,1,6,2,0,Not Applicable,208,50,32
598077,2,20,3,8,4,0,Not Applicable,356,50,32
598077,2,20,5,7,4,0,Not Applicable,50,356,32
598077,2,19,1,7,1,0,Not Applicable,50,208,309
598077,2,19,3,6,0,0,Not Applicable,208,50,309
598077,2,19,5,6,2,0,Not Applicable,208,50,309
598077,2,19,6,6,4,0,Not Applicable,208,50,309
598077,2,19,7,6,1,0,Not Applicable,208,50,309
598077,2,17,1,5,2,0,Not Applicable,221,147,255
598077,2,17,3,1,0,0,caught,147,221,255
598077,2,17,5,5,1,0,Not Applicable,221,208,255
598077,2,17,6,6,1,0,Not Applicable,208,221,255
598077,2,15,1,3,0,0,caught,88,147,309
598077,2,15,3,4,0,0,Not Applicable,57,147,309
598077,2,15,5,4,0,0,Not Applicable,57,147,309
598077,2,15,6,4,1,0,Not Applicable,57,147,309
598077,2,1,1,1,2,0,Not Applicable,147,207,243
598077,2,1,3,1,0,0,Not Applicable,147,207,243
598077,2,1,5,1,0,0,Not Applicable,147,207,243
598077,2,1,6,1,4,0,Not Applicable,147,207,243
598077,2,5,1,2,0,0,Not Applicable,207,147,243
598077,2,5,3,2,1,0,Not Applicable,207,147,243
598077,2,5,5,2,1,0,Not Applicable,207,147,243
598077,2,5,6,1,1,0,Not Applicable,147,207,243
598077,2,3,1,2,0,0,Not Applicable,207,147,243
598077,2,3,3,2,1,0,Not Applicable,207,147,243
598077,2,3,5,1,1,0,Not Applicable,147,207,243
598077,2,3,6,2,1,0,Not Applicable,207,147,243
598077,2,13,1,1,0,1,Not Applicable,147,88,310
598077,2,13,3,1,1,0,Not Applicable,147,88,310
598077,2,13,5,3,2,0,Not Applicable,88,147,310
598077,2,13,6,3,0,0,Not Applicable,88,147,310
598077,2,13,7,3,1,0,Not Applicable,88,147,310
598077,2,11,1,1,0,0,Not Applicable,147,88,39
598077,2,11,3,1,0,1,Not Applicable,147,88,39
598077,2,11,5,1,5,0,Not Applicable,147,88,39
598077,2,11,6,3,1,0,Not Applicable,88,147,39
598077,2,9,1,2,0,0,Not Applicable,207,147,39
598077,2,9,3,2,1,0,Not Applicable,207,147,39
598077,2,9,5,1,1,0,Not Applicable,147,207,39
598077,2,9,6,2,1,0,Not Applicable,207,147,39
598077,2,7,1,1,0,0,Not Applicable,147,207,39
598077,2,7,3,1,0,0,Not Applicable,147,207,39
598077,2,7,5,1,1,0,Not Applicable,147,207,39
598077,2,7,6,2,0,0,Not Applicable,207,147,39
598011,1,3,1,3,4,0,Not Applicable,88,57,190
598011,1,3,3,3,0,0,Not Applicable,88,57,190
598011,1,3,5,3,0,0,Not Applicable,88,57,190
598011,1,3,6,3,4,0,Not Applicable,88,57,190
598011,1,1,1,1,0,0,Not Applicable,3,133,29
598011,1,1,3,1,0,0,Not Applicable,3,133,29
598011,1,1,5,1,0,0,Not Applicable,3,133,29
598011,1,1,6,1,0,0,caught,3,133,29
598011,1,20,1,6,0,0,caught and bowled,208,57,73
598011,1,20,3,4,6,0,Not Applicable,57,50,73
598011,1,20,5,7,1,0,Not Applicable,50,57,73
598011,1,20,6,4,6,0,Not Applicable,57,50,73
598011,1,19,1,4,1,0,Not Applicable,57,208,29
598011,1,19,3,6,6,0,Not Applicable,208,57,29
598011,1,19,5,6,6,0,Not Applicable,208,57,29
598011,1,19,6,6,1,0,Not Applicable,208,57,29
598011,1,17,1,4,4,0,Not Applicable,57,221,190
598011,1,17,3,4,1,0,Not Applicable,57,221,190
598011,1,17,5,5,1,0,Not Applicable,221,57,190
598011,1,17,6,4,1,0,Not Applicable,57,221,190
598011,1,15,1,4,4,0,Not Applicable,57,88,190
598011,1,15,3,4,1,0,Not Applicable,57,88,190
598011,1,15,5,5,1,0,Not Applicable,221,57,190
598011,1,15,6,4,4,0,Not Applicable,57,221,190
598011,1,13,1,4,6,0,Not Applicable,57,88,348
598011,1,13,3,3,4,0,Not Applicable,88,57,348
598011,1,13,5,4,1,0,Not Applicable,57,88,348
598011,1,13,6,3,0,0,Not Applicable,88,57,348
598011,1,11,1,4,1,0,Not Applicable,57,88,348
598011,1,11,3,4,0,0,Not Applicable,57,88,348
598011,1,11,5,4,1,0,Not Applicable,57,88,348
598011,1,11,6,3,4,0,Not Applicable,88,57,348
598011,1,9,1,4,1,0,Not Applicable,57,88,232
598011,1,9,3,3,0,1,Not Applicable,88,57,232
598011,1,9,5,3,2,0,Not Applicable,88,57,232
598011,1,9,6,3,4,0,Not Applicable,88,57,232
598011,1,9,7,3,0,0,Not Applicable,88,57,232
598011,1,7,1,4,0,0,Not Applicable,57,88,190
598011,1,7,3,3,0,3,Not Applicable,88,57,190
598011,1,7,5,3,0,0,Not Applicable,88,57,190
598011,1,7,6,3,1,1,Not Applicable,88,57,190
598011,1,7,7,4,6,0,Not Applicable,57,88,190
598011,1,5,1,3,1,0,Not Applicable,88,57,232
598011,1,5,3,4,0,0,Not Applicable,57,88,232
598011,1,5,5,4,0,0,Not Applicable,57,88,232
598011,1,5,6,4,0,1,Not Applicable,57,88,232
598011,1,5,7,4,0,0,Not Applicable,57,88,232
598029,1,13,1,4,4,0,Not Applicable,57,133,232
598029,1,13,3,4,4,0,Not Applicable,57,133,232
598029,1,13,5,2,0,1,Not Applicable,133,57,232
598029,1,13,6,2,0,0,Not Applicable,133,57,232
598029,1,13,7,2,1,0,Not Applicable,133,57,232
598029,1,11,1,2,1,0,Not Applicable,133,57,334
598029,1,11,3,2,4,0,Not Applicable,133,57,334
598029,1,11,5,4,0,0,Not Applicable,57,133,334
598029,1,11,6,4,6,0,Not Applicable,57,133,334
598029,1,9,1,2,1,0,Not Applicable,133,57,177
598029,1,9,3,2,1,0,Not Applicable,133,57,177
598029,1,9,5,4,6,0,Not Applicable,57,133,177
598029,1,9,6,4,1,0,Not Applicable,57,133,177
598029,1,7,1,4,1,0,Not Applicable,57,133,82
598029,1,7,3,4,1,0,Not Applicable,57,133,82
598029,1,7,5,2,6,0,Not Applicable,133,57,82
598029,1,7,6,2,2,0,Not Applicable,133,57,82
598029,1,19,1,4,1,0,Not Applicable,57,221,232
598029,1,19,3,5,2,0,Not Applicable,221,57,232
598029,1,19,5,4,6,0,Not Applicable,57,221,232
598029,1,19,6,4,0,0,caught,57,221,232
598029,1,20,1,5,2,0,Not Applicable,221,208,177
598029,1,20,3,6,1,0,Not Applicable,208,221,177
598029,1,20,5,6,1,0,Not Applicable,208,221,177
598029,1,20,6,5,6,0,Not Applicable,221,208,177
598029,1,15,1,4,4,0,Not Applicable,57,133,29
598029,1,15,3,2,0,1,Not Applicable,133,57,29
598029,1,15,5,4,1,0,Not Applicable,57,133,29
598029,1,15,6,2,1,0,Not Applicable,133,57,29
598029,1,17,1,2,0,0,Not Applicable,133,57,232
598029,1,17,3,4,0,0,Not Applicable,57,221,232
598029,1,17,5,5,0,0,Not Applicable,221,57,232
598029,1,17,6,5,1,0,Not Applicable,221,57,232
598029,1,5,1,3,1,0,Not Applicable,88,133,29
598029,1,5,3,2,0,0,Not Applicable,133,88,29
598029,1,5,5,2,1,0,Not Applicable,133,88,29
598029,1,5,6,3,0,0,Not Applicable,88,133,29
598029,1,3,1,1,0,0,Not Applicable,147,133,29
598029,1,3,3,2,0,0,Not Applicable,133,147,29
598029,1,3,5,2,0,0,Not Applicable,133,147,29
598029,1,3,6,2,0,0,Not Applicable,133,147,29
598029,1,1,1,1,0,0,Not Applicable,147,133,29
598029,1,1,3,2,1,0,Not Applicable,133,147,29
598029,1,1,5,1,0,0,Not Applicable,147,133,29
598029,1,1,6,1,0,0,Not Applicable,147,133,29
598047,2,17,1,6,0,1,Not Applicable,191,46,81
598047,2,17,3,6,0,0,caught,191,46,81
598047,2,17,5,7,1,0,Not Applicable,48,46,81
598047,2,17,6,1,6,0,Not Applicable,46,48,81
598047,2,17,7,1,1,0,Not Applicable,46,48,81
598047,2,1,1,1,1,0,Not Applicable,46,254,83
598047,2,1,3,2,1,0,Not Applicable,254,46,83
598047,2,1,5,1,1,0,Not Applicable,46,254,83
598047,2,1,6,2,1,0,Not Applicable,254,46,83
598047,2,3,1,2,1,0,Not Applicable,254,46,163
598047,2,3,3,1,1,0,Not Applicable,46,254,163
598047,2,3,5,2,0,0,bowled,254,46,163
598047,2,3,6,3,0,0,Not Applicable,178,46,163
598047,2,7,1,3,1,0,Not Applicable,178,46,163
598047,2,7,3,1,0,0,Not Applicable,46,178,163
598047,2,7,5,1,1,0,Not Applicable,46,178,163
598047,2,7,6,3,1,0,run out,178,46,163
598047,2,5,1,3,4,0,Not Applicable,178,46,163
598047,2,5,3,3,1,0,Not Applicable,178,46,163
598047,2,5,5,1,1,0,Not Applicable,46,178,163
598047,2,5,6,3,0,0,Not Applicable,178,46,163
598047,2,15,1,1,0,0,Not Applicable,46,191,61
598047,2,15,3,1,6,0,Not Applicable,46,191,61
598047,2,15,5,1,4,0,Not Applicable,46,191,61
598047,2,15,6,1,0,0,Not Applicable,46,191,61
598047,2,13,1,6,3,0,Not Applicable,191,46,81
598047,2,13,3,1,1,0,Not Applicable,46,191,81
598047,2,13,5,1,1,0,Not Applicable,46,191,81
598047,2,13,6,6,1,0,Not Applicable,191,46,81
598047,2,11,1,4,0,0,caught,27,46,81
598047,2,11,3,5,0,0,Not Applicable,306,46,81
598047,2,11,5,5,0,0,Keeper Catch,306,46,81
598047,2,11,6,6,1,0,Not Applicable,191,46,81
598047,2,9,1,1,1,0,Not Applicable,46,27,163
598047,2,9,3,4,1,0,Not Applicable,27,46,163
598047,2,9,5,1,1,0,Not Applicable,46,27,163
598047,2,9,6,4,6,0,Not Applicable,27,46,163
598047,2,20,3,11,0,1,Not Applicable,235,106,162
598047,2,20,5,10,0,0,Not Applicable,106,235,162
598047,2,20,6,10,4,0,Not Applicable,106,235,162
598047,2,19,1,8,1,0,Not Applicable,299,174,61
598047,2,19,3,9,1,0,Not Applicable,174,299,61
598047,2,19,5,9,1,0,Not Applicable,174,106,61
598047,2,19,6,10,1,0,Not Applicable,106,174,61
598047,2,20,1,10,1,0,Not Applicable,106,174,162
1082611,1,7,1,NULL,1,0,Not Applicable,42,396,191
1082611,1,7,3,NULL,1,0,Not Applicable,396,42,191
1082611,1,7,5,NULL,0,0,Not Applicable,396,42,191
1082611,1,7,6,NULL,6,0,Not Applicable,396,42,191
1082611,1,7,7,NULL,6,0,Not Applicable,396,42,191
1082611,1,5,1,NULL,0,0,Not Applicable,396,42,15
1082611,1,5,3,NULL,0,0,Not Applicable,396,42,15
1082611,1,5,5,NULL,1,0,Not Applicable,42,396,15
1082611,1,5,6,NULL,1,0,Not Applicable,396,42,15
1082611,1,3,1,NULL,2,0,Not Applicable,396,42,425
1082611,1,3,3,NULL,1,0,Not Applicable,396,42,425
1082611,1,3,5,NULL,1,0,Not Applicable,396,42,425
1082611,1,3,6,NULL,1,0,Not Applicable,42,396,425
1082611,1,1,1,NULL,1,1,Not Applicable,187,42,425
1082611,1,1,3,NULL,1,0,Not Applicable,42,187,425
1082611,1,1,5,NULL,1,0,Not Applicable,187,42,425
1082611,1,1,6,NULL,1,0,Not Applicable,42,187,425
1082611,1,1,7,NULL,1,0,Not Applicable,187,42,425
1082643,2,17,1,NULL,0,0,Not Applicable,455,187,14
1082643,2,17,3,NULL,1,0,Not Applicable,455,187,14
1082643,2,17,5,NULL,0,0,Not Applicable,187,455,14
1082643,2,17,6,NULL,4,0,Not Applicable,187,455,14
1082643,2,13,1,NULL,1,0,Not Applicable,187,455,310
1082643,2,13,3,NULL,1,0,Not Applicable,187,455,310
1082643,2,13,5,NULL,4,0,Not Applicable,187,455,310
1082643,2,13,6,NULL,2,0,Not Applicable,187,455,310
1082643,2,15,1,NULL,0,0,Not Applicable,455,187,116
1082643,2,15,3,NULL,0,0,Not Applicable,455,187,116
1082643,2,15,5,NULL,0,0,Not Applicable,455,187,116
1082643,2,15,6,NULL,2,0,Not Applicable,455,187,116
1082643,2,1,1,NULL,0,0,Not Applicable,187,42,14
1082643,2,1,3,NULL,0,0,Not Applicable,42,187,14
1082643,2,1,5,NULL,4,0,Not Applicable,42,187,14
1082643,2,1,6,NULL,0,1,Not Applicable,42,187,14
1082643,2,1,7,NULL,1,0,Not Applicable,42,187,14
1082643,2,3,1,NULL,0,0,caught,42,187,14
1082643,2,3,3,NULL,0,0,Not Applicable,187,163,14
1082643,2,3,5,NULL,4,0,Not Applicable,163,187,14
1082643,2,3,6,NULL,0,0,Keeper Catch,163,187,14
1082643,2,5,1,NULL,0,0,Not Applicable,455,187,14
1082643,2,5,3,NULL,1,0,Not Applicable,455,187,14
1082643,2,5,5,NULL,0,0,Not Applicable,187,455,14
1082643,2,5,6,NULL,0,1,Not Applicable,187,455,14
1082643,2,7,1,NULL,1,0,Not Applicable,455,187,126
1082643,2,7,3,NULL,1,0,Not Applicable,455,187,126
1082643,2,7,5,NULL,1,0,Not Applicable,187,455,126
1082643,2,7,6,NULL,1,0,Not Applicable,455,187,126
1082643,2,9,1,NULL,4,0,Not Applicable,187,455,126
1082643,2,9,3,NULL,2,0,Not Applicable,455,187,126
1082643,2,9,5,NULL,1,0,Not Applicable,187,455,126
1082643,2,9,6,NULL,4,0,Not Applicable,455,187,126
1082643,2,11,1,NULL,1,0,Not Applicable,187,455,126
1082643,2,11,3,NULL,0,0,Not Applicable,187,455,126
1082643,2,11,5,NULL,1,0,Not Applicable,455,187,126
1082643,2,11,6,NULL,0,0,Not Applicable,187,455,126
1082643,2,19,1,NULL,4,0,Not Applicable,187,455,472
1082631,2,20,1,NULL,1,0,Not Applicable,497,258,478
1082631,2,19,1,NULL,1,0,Not Applicable,488,258,479
1082631,2,19,3,NULL,0,0,Not Applicable,488,258,479
1082631,2,19,5,NULL,0,0,Not Applicable,497,258,479
1082631,2,19,6,NULL,0,1,Not Applicable,497,258,479
1082631,2,17,1,NULL,0,0,Keeper Catch,20,488,462
1082631,2,17,3,NULL,0,0,Not Applicable,258,488,462
1082631,2,17,5,NULL,0,0,Not Applicable,488,258,462
1082631,2,17,6,NULL,6,0,Not Applicable,488,258,462
1082631,2,15,1,NULL,0,0,Not Applicable,20,488,462
1082631,2,15,3,NULL,0,0,Not Applicable,20,488,462
1082631,2,15,5,NULL,1,0,Not Applicable,488,20,462
1082631,2,15,6,NULL,1,0,Not Applicable,20,488,462
1082631,2,13,1,NULL,1,0,Not Applicable,476,488,462
1082631,2,13,3,NULL,6,0,Not Applicable,488,476,462
1082631,2,13,5,NULL,0,0,Not Applicable,488,476,462
1082631,2,13,6,NULL,1,0,Not Applicable,488,476,462
1082631,2,11,1,NULL,1,0,Not Applicable,476,488,462
1082631,2,11,3,NULL,1,0,Not Applicable,488,476,462
1082631,2,11,5,NULL,0,0,Not Applicable,476,488,462
1082631,2,11,6,NULL,1,0,Not Applicable,476,488,462
1082631,2,1,1,NULL,0,0,Not Applicable,85,488,371
1082631,2,1,3,NULL,0,0,Not Applicable,85,488,371
1082631,2,1,5,NULL,1,0,Not Applicable,85,488,371
1082631,2,1,6,NULL,0,0,Not Applicable,488,85,371
1082631,2,9,1,NULL,0,0,Not Applicable,87,488,479
1082631,2,9,3,NULL,1,0,Not Applicable,476,488,479
1082631,2,9,5,NULL,0,0,Not Applicable,488,476,479
1082631,2,9,6,NULL,0,0,Not Applicable,488,476,479
1082631,2,7,1,NULL,0,0,Not Applicable,87,488,479
1082631,2,7,3,NULL,1,0,Not Applicable,488,87,479
1082631,2,7,5,NULL,1,0,Not Applicable,87,488,479
1082631,2,7,6,NULL,0,0,Not Applicable,488,87,479
1082631,2,5,1,NULL,0,0,Not Applicable,306,488,479
1082631,2,5,3,NULL,1,0,Not Applicable,306,488,479
1082631,2,5,5,NULL,1,0,Not Applicable,488,306,479
1082631,2,5,6,NULL,0,0,bowled,306,488,479
1082631,2,3,1,NULL,0,0,Not Applicable,488,306,371
1082631,2,3,3,NULL,0,1,Not Applicable,488,306,371
1082631,2,3,5,NULL,6,0,Not Applicable,488,306,371
1082631,2,3,6,NULL,4,0,Not Applicable,488,306,371
1082631,2,3,7,NULL,4,0,Not Applicable,488,306,371
1082633,2,17,1,NULL,0,0,Not Applicable,322,452,364
1082633,2,17,3,NULL,1,0,Not Applicable,452,322,364
1082633,2,17,5,NULL,1,0,Not Applicable,452,322,364
1082633,2,17,6,NULL,1,0,Not Applicable,322,452,364
1082633,2,19,1,NULL,1,0,Not Applicable,470,382,364
1082633,2,19,3,NULL,1,0,Not Applicable,470,382,364
1082633,2,19,5,NULL,0,0,Not Applicable,470,382,364
1082633,2,19,6,NULL,0,0,caught,470,382,364
1082591,2,1,1,NULL,1,0,Not Applicable,162,236,73
1082591,2,1,3,NULL,0,0,Not Applicable,236,162,73
1082591,2,1,5,NULL,4,0,Not Applicable,236,162,73
1082591,2,1,6,NULL,4,0,Not Applicable,236,162,73
1082591,2,3,1,NULL,0,0,Not Applicable,162,236,73
1082591,2,3,3,NULL,1,0,Not Applicable,162,236,73
1082591,2,3,5,NULL,1,0,Not Applicable,236,162,73
1082591,2,3,6,NULL,6,0,Not Applicable,162,236,73
1082591,2,5,1,NULL,0,0,Not Applicable,162,236,385
1082591,2,5,3,NULL,0,0,Not Applicable,162,236,385
1082591,2,5,5,NULL,0,0,Not Applicable,162,236,385
1082591,2,5,6,NULL,0,0,Not Applicable,162,236,385
1082591,2,5,7,NULL,4,0,Not Applicable,162,236,385
1082591,2,7,1,NULL,0,0,Not Applicable,162,417,394
1082591,2,7,3,NULL,0,0,caught,162,417,394
1082591,2,7,5,NULL,1,0,Not Applicable,417,237,394
1082591,2,7,6,NULL,0,0,Not Applicable,237,417,394
1082591,2,9,1,NULL,1,0,Not Applicable,417,237,385
1082591,2,9,3,NULL,0,0,Not Applicable,237,417,385
1082591,2,9,5,NULL,1,0,Not Applicable,417,237,385
1082591,2,9,6,NULL,6,0,Not Applicable,237,417,385
1082591,2,9,7,NULL,1,0,Not Applicable,237,417,385
1082591,2,11,1,NULL,1,0,Not Applicable,417,237,73
1082591,2,11,3,NULL,1,0,Not Applicable,237,417,73
1082591,2,11,5,NULL,4,0,Not Applicable,237,417,73
1082591,2,11,6,NULL,4,0,Not Applicable,237,417,73
1082591,2,11,7,NULL,1,0,Not Applicable,237,417,73
1082591,2,13,1,NULL,1,0,Not Applicable,417,32,489
1082591,2,13,3,NULL,1,0,Not Applicable,32,417,489
1082591,2,13,5,NULL,0,0,caught,417,32,489
1082591,2,13,6,NULL,0,0,Not Applicable,32,369,489
1082591,2,15,1,NULL,1,0,Not Applicable,255,32,489
1082591,2,15,3,NULL,0,0,Not Applicable,255,32,489
1082591,2,15,5,NULL,1,0,Not Applicable,255,32,489
1082591,2,15,6,NULL,6,0,Not Applicable,32,255,489
1082591,2,17,1,NULL,1,0,Not Applicable,32,255,299
1082591,2,17,3,NULL,0,0,Not Applicable,32,255,299
1082591,2,17,5,NULL,0,0,caught,255,32,299
1082591,2,17,6,NULL,0,0,Not Applicable,270,32,299
1082591,2,20,1,NULL,0,0,Not Applicable,382,470,385
1082591,2,20,3,NULL,6,0,Not Applicable,470,382,385
1082591,2,19,1,NULL,0,1,Not Applicable,495,382,299
1082591,2,19,3,NULL,1,0,Not Applicable,382,495,299
1082591,2,19,5,NULL,0,0,caught,495,382,299
1082591,2,19,6,NULL,1,0,Not Applicable,382,470,299
1082607,2,1,1,NULL,0,0,Not Applicable,8,236,346
1082607,2,1,3,NULL,6,0,Not Applicable,8,236,346
1082607,2,1,5,NULL,0,0,Not Applicable,236,8,346
1082607,2,1,6,NULL,0,0,Not Applicable,236,8,346
1082607,2,3,1,NULL,1,0,Not Applicable,8,110,346
1082607,2,3,3,NULL,0,0,Not Applicable,110,8,346
1082607,2,3,5,NULL,0,0,Not Applicable,110,8,346
1082607,2,3,6,NULL,6,0,Not Applicable,110,8,346
1082607,2,5,1,NULL,0,0,Not Applicable,110,8,258
1082607,2,5,3,NULL,0,0,Not Applicable,8,110,258
1082607,2,5,5,NULL,2,0,Not Applicable,8,110,258
1082607,2,5,6,NULL,1,0,Not Applicable,8,110,258
1082607,2,7,1,NULL,2,0,Not Applicable,110,237,386
1082607,2,7,3,NULL,1,0,Not Applicable,237,110,386
1082607,2,7,5,NULL,2,0,Not Applicable,237,110,386
1082607,2,7,6,NULL,0,0,Not Applicable,237,110,386
1082607,2,17,1,NULL,1,0,Not Applicable,322,255,258
1082607,2,17,3,NULL,0,0,Not Applicable,322,255,258
1082607,2,17,5,NULL,6,0,Not Applicable,255,322,258
1082607,2,17,6,NULL,4,0,Not Applicable,255,322,258
1082607,2,19,1,NULL,1,0,Not Applicable,461,452,346
1082607,2,19,3,NULL,0,0,Not Applicable,270,461,346
1082607,2,19,5,NULL,2,0,Not Applicable,270,461,346
1082607,2,19,6,NULL,1,0,Not Applicable,270,461,346
1082607,2,20,1,NULL,0,0,Not Applicable,270,461,476
1082607,2,20,3,NULL,0,0,bowled,461,270,476
1082607,2,20,5,NULL,1,0,Not Applicable,270,382,476
1082607,2,20,6,NULL,0,0,Not Applicable,382,270,476
1082607,2,9,1,NULL,1,0,Not Applicable,110,237,386
1082607,2,9,3,NULL,1,0,Not Applicable,237,110,386
1082607,2,9,5,NULL,1,0,Not Applicable,110,237,386
1082607,2,9,6,NULL,1,0,Not Applicable,237,110,386
1082607,2,11,1,NULL,0,2,Not Applicable,110,237,386
1082607,2,11,3,NULL,0,0,stumped,110,237,386
1082607,2,11,5,NULL,1,0,Not Applicable,237,32,386
1082607,2,11,6,NULL,0,0,Not Applicable,32,237,386
1082607,2,11,7,NULL,0,0,Not Applicable,32,237,386
1082607,2,13,1,NULL,1,0,Not Applicable,237,32,386
1082607,2,13,3,NULL,1,0,Not Applicable,237,32,386
1082607,2,13,5,NULL,1,0,Not Applicable,32,237,386
1082607,2,13,6,NULL,1,0,Not Applicable,237,32,386
1082607,2,15,1,NULL,1,0,Not Applicable,32,237,346
1082607,2,15,3,NULL,0,1,Not Applicable,237,32,346
1082607,2,15,5,NULL,1,0,Not Applicable,32,237,346
1082607,2,15,6,NULL,0,0,bowled,237,32,346
1082607,2,15,7,NULL,1,0,Not Applicable,255,32,346
1082621,1,11,1,NULL,4,0,Not Applicable,322,236,35
1082621,1,11,3,NULL,1,0,Not Applicable,322,236,35
1082621,1,11,5,NULL,2,0,Not Applicable,322,236,35
1082621,1,11,6,NULL,0,0,Not Applicable,322,236,35
1082621,1,13,1,NULL,4,0,Not Applicable,322,236,310
1082621,1,13,3,NULL,0,4,Not Applicable,236,322,310
1082621,1,13,5,NULL,0,0,Not Applicable,322,236,310
1082621,1,13,6,NULL,1,0,Not Applicable,322,236,310
1082621,1,15,1,NULL,1,0,Not Applicable,236,452,35
1082621,1,15,3,NULL,0,0,caught,452,236,35
1082621,1,15,5,NULL,0,0,Not Applicable,270,236,35
1082621,1,15,6,NULL,1,0,Not Applicable,270,236,35
1082621,1,17,1,NULL,1,0,Not Applicable,470,270,310
1082621,1,17,3,NULL,1,0,Not Applicable,470,270,310
1082621,1,17,5,NULL,1,0,Not Applicable,470,270,310
1082621,1,17,6,NULL,0,0,Not Applicable,270,470,310
1082621,1,19,1,NULL,1,0,Not Applicable,270,470,477
1082621,1,19,3,NULL,1,0,Not Applicable,270,470,477
1082621,1,19,5,NULL,2,0,Not Applicable,470,270,477
1082621,1,19,6,NULL,1,0,Not Applicable,470,270,477
1082621,1,20,1,NULL,1,0,Not Applicable,470,270,310
1082621,1,20,3,NULL,1,0,Not Applicable,470,270,310
1082621,1,20,5,NULL,0,0,Not Applicable,382,470,310
1082621,1,20,6,NULL,1,0,run out,382,470,310
1082621,1,1,1,NULL,0,0,Not Applicable,162,8,487
1082621,1,1,3,NULL,0,0,Not Applicable,8,162,487
1082621,1,1,5,NULL,0,1,Not Applicable,162,8,487
1082621,1,1,6,NULL,0,0,Not Applicable,8,162,487
1082621,1,3,1,NULL,1,0,Not Applicable,162,8,487
1082621,1,3,3,NULL,0,1,Not Applicable,8,162,487
1082621,1,3,5,NULL,0,0,Not Applicable,162,8,487
1082621,1,3,6,NULL,0,0,Not Applicable,162,8,487
1082621,1,3,7,NULL,4,0,Not Applicable,162,8,487
1082621,1,5,1,NULL,0,0,Keeper Catch,162,110,471
1082621,1,5,3,NULL,0,0,Not Applicable,237,110,471
1082621,1,5,5,NULL,0,0,Not Applicable,110,237,471
1082621,1,5,6,NULL,0,0,Not Applicable,110,237,471
1082621,1,7,1,NULL,1,0,Not Applicable,110,237,35
1082621,1,7,3,NULL,4,0,Not Applicable,237,110,35
1082621,1,7,5,NULL,1,0,Not Applicable,110,237,35
1082621,1,7,6,NULL,1,0,Not Applicable,237,110,35
1082621,1,9,1,NULL,1,0,Not Applicable,237,110,35
1082621,1,9,3,NULL,0,1,Not Applicable,110,237,35
1082621,1,9,5,NULL,0,0,Not Applicable,236,110,35
1082621,1,9,6,NULL,0,0,Not Applicable,236,110,35
598013,2,17,1,1,1,0,Not Applicable,162,110,89
598013,2,17,3,4,6,0,Not Applicable,110,162,89
598013,2,17,5,1,0,1,Not Applicable,162,110,89
598013,2,17,6,1,1,0,Not Applicable,162,110,89
598013,2,17,7,4,0,0,Not Applicable,110,162,89
598013,2,15,1,4,0,0,Not Applicable,110,162,315
598013,2,15,3,4,0,0,Not Applicable,110,162,315
598013,2,15,5,1,1,0,Not Applicable,162,110,315
598013,2,15,6,4,0,0,Not Applicable,110,162,315
598013,2,13,1,4,4,0,Not Applicable,110,162,315
598013,2,13,3,1,0,0,Not Applicable,162,110,315
598013,2,13,5,1,1,0,Not Applicable,162,110,315
598013,2,13,6,4,0,0,Not Applicable,110,162,315
598013,2,11,1,4,0,0,Not Applicable,110,162,116
598013,2,11,3,1,1,0,Not Applicable,162,110,116
598013,2,11,5,1,6,0,Not Applicable,162,110,116
598013,2,11,6,1,0,2,Not Applicable,162,110,116
598013,2,11,7,4,4,0,Not Applicable,110,162,116
598013,2,9,1,1,4,0,Not Applicable,162,8,116
598013,2,9,3,3,6,0,Not Applicable,8,162,116
598013,2,9,5,3,1,1,Not Applicable,8,162,116
598013,2,9,6,1,0,0,Not Applicable,162,8,116
598013,2,9,7,1,0,0,Not Applicable,162,8,116
598013,2,7,1,3,0,0,Not Applicable,8,162,315
